customer_number,status_1,customer_attention,customer_name,address_1,address_2,address_3,city,province,postal,country,phone,Company Email Address,Admin First Name,Admin Last Name,Admin Email Address,credit_limit,credit_available
325169,6,DEFAULT,ATIS LP - ALLSCO,70 RIDEOUT ST,,,MONCTON,NB,E1E 1E2,CAN,506-853-8080,AR325169@pal.ca,.,ATIS LP - ALLSCO,Admin325169@pal.ca,0,0
325170,5,DEFAULT,AK BROWN LTD.,10707 50 STREET SE,,,CALGARY,AB,T2C 3E5,CAN,403-237-5540,AR325170@pal.ca,.,AK BROWN LTD.,Admin325170@pal.ca,5000,5000
325171,6,DEFAULT,"""OLLIE""",TCF VANCOUVER PRODUCTIONS,2880 UNDERHILL AVE,,BURNABY,BC,V5A 3C5,CAN,604-637-4800,AR325171@pal.ca,.,"""OLLIE""",Admin325171@pal.ca,0,0
325182,6,DEFAULT,PEACE LAND PILING,"8610, 111 ST",,,FORT SASKATCHEWAN,AB,T8L 3T4,CAN,780-992-0007,AR325182@pal.ca,.,PEACE LAND PILING,Admin325182@pal.ca,0,0
325183,6,DEFAULT,TRI-GREEN INC,626 COLBY DR,,,WATERLOO,ON,N2V 1A2,CAN,519-570-2680,AR325183@pal.ca,.,TRI-GREEN INC,Admin325183@pal.ca,0,0
325184,3,DEFAULT,VOLTAGE WIRELINE INC,45 - 27312 TWP RD 394,,,LACOMBE COUNTY,AB,T4M 0R9,CAN,403-885-6090,AR325184@pal.ca,.,VOLTAGE WIRELINE INC,Admin325184@pal.ca,3000,3000
325186,6,DEFAULT,TRI-LINE DISPOSAL,11907-154 ST NW,,,EDMONTON,AB,T5V 1N5,CAN,780-444-8805,AR325186@pal.ca,.,TRI-LINE DISPOSAL,Admin325186@pal.ca,0,0
325187,6,DEFAULT,PRO WERX***ACCOUNT CLOSED***,11412 WINTERBURN RD,,,EDMONTON,AB,T5S 2Y3,CAN,780-444-8809,AR325187@pal.ca,.,PRO WERX***ACCOUNT CLOSED***,Admin325187@pal.ca,0,0
325189,A,DEFAULT,WYMARK FARMING CO. LTD.,BOX 876,,,SWIFT CURRENT,SK,S9H 3W8,CAN,306-773-7420,AR325189@pal.ca,.,WYMARK FARMING CO. LTD.,Admin325189@pal.ca,3000,3000
325196,3,DEFAULT,TANKS-A-LOT LTD,1810 YELLOWHEAD TRAIL NE,,,EDMONTON,AB,T6S 1B4,CAN,780-472-8265,AR325196@pal.ca,.,TANKS-A-LOT LTD,Admin325196@pal.ca,3000,3000
325371,6,DEFAULT,AGRICULTURE CANADA RESEARCH ST,107 SCIENCE PL,,,SASKATOON,SK,S7N 0X2,CAN,306-956-7200,AR325371@pal.ca,.,AGRICULTURE CANADA RESEARCH ST,Admin325371@pal.ca,0,0
325581,A,DEFAULT,WINSPORT,CALGARY OLYMPIC DEVELOPMENT ASSOCIATION,88 CANADA OLYMPIC RD SW,,CALGARY,AB,T3B 5R5,CAN,403-286-2632,AR325581@pal.ca,.,WINSPORT,Admin325581@pal.ca,1000,1000
325643,6,DEFAULT,EMPRESS LOAM LTD,BAY 3 9550 114TH AVE SE,,,CALGARY,AB,T2Z 0E5,CAN,403-280-2212,AR325643@pal.ca,.,EMPRESS LOAM LTD,Admin325643@pal.ca,0,0
325648,6,DEFAULT,KELOWNA AUTOSPORT LTD,1210 LEATHEAD RD,,,KELOWNA,BC,V1X 2K4,CAN,250-491-9348,AR325648@pal.ca,.,KELOWNA AUTOSPORT LTD,Admin325648@pal.ca,0,0
325801,A,DEFAULT,A CROFT FORESTRY LTD,303 NEW ELM RD,,,CHELSEA,NS,B4V 7M3,CAN,902-685-2191,AR325801@pal.ca,.,A CROFT FORESTRY LTD,Admin325801@pal.ca,1000,1000
325802,6,DEFAULT,BOYD EXCAVATING LTD**CLOSED**,BOX 449,,,PILOT BUTTE,SK,S0G 3Z0,CAN,306-781-2296,AR325802@pal.ca,.,BOYD EXCAVATING LTD**CLOSED**,Admin325802@pal.ca,0,0
325803,A,DEFAULT,LEAHEYS LANDSCAPING & CONTRACT,1147 DALHOUSIE ST,,,HALIFAX,NS,B3H 3W5,CAN,902-445-0060,AR325803@pal.ca,.,LEAHEYS LANDSCAPING & CONTRACT,Admin325803@pal.ca,3500,3500
325804,A,DEFAULT,MAWHINNEY ENTERPRISES LTD,345 MACES BAY RD,,,MACES BAY,NB,E5J 1T1,CAN,506-659-3415,AR325804@pal.ca,.,MAWHINNEY ENTERPRISES LTD,Admin325804@pal.ca,2000,2000
325810,6,DEFAULT,CADILLAC FAIRVIEW CALGARY,300 645 7 AVE SW,,,CALGARY,AB,T2P 4G8,CAN,403-571-2525,AR325810@pal.ca,.,CADILLAC FAIRVIEW CALGARY,Admin325810@pal.ca,0,0
325831,6,DEFAULT,MAXIM TRUCKS HIGGINS*CLOSED*,100 HIGGINS AVE,,,WINNIPEG,MB,R3B 0B2,CAN,204-947-0889,AR325831@pal.ca,.,MAXIM TRUCKS HIGGINS*CLOSED*,Admin325831@pal.ca,0,0
325950,6,DEFAULT,LA TUQUE VILLE**ACCT CLOSED**,375 RUE ST JOSEPH,,,LA TUQUE,QC,G9X 1L5,CAN,819-523-8200,AR325950@pal.ca,.,LA TUQUE VILLE**ACCT CLOSED**,Admin325950@pal.ca,0,0
325951,6,DEFAULT,THRASHER SALES & LEASING,251 SIMCOE ST,,,AMHERSTBURG,ON,N9V 1M5,CAN,519-736-6481,AR325951@pal.ca,.,THRASHER SALES & LEASING,Admin325951@pal.ca,0,0
325952,A,DEFAULT,REM TECH INDUSTRIES,69 WHITE ST,PO BOX 128,,AYLMER,ON,N5H 2R9,CAN,519-773-3459,AR325952@pal.ca,.,REM TECH INDUSTRIES,Admin325952@pal.ca,2500,2500
325953,6,DEFAULT,LEITZ TOOLING SYS**CLOSED**,13 550 TRILLIUM DR,,,KITCHENER,ON,N2R 1K3,CAN,519-894-0222,AR325953@pal.ca,.,LEITZ TOOLING SYS**CLOSED**,Admin325953@pal.ca,0,0
325954,6,DEFAULT,SPINDLE STAIRS & RAILINGS,6423 30 ST SE,,,CALGARY,AB,T2C 1R4,CAN,403-294-0555,AR325954@pal.ca,.,SPINDLE STAIRS & RAILINGS,Admin325954@pal.ca,0,0
325955,6,DEFAULT,PORTAGE COLLEGE,9531 94 AVE,BOX 417,,LAC LA BICHE,AB,T0A 2C0,CAN,780-623-5551,AR325955@pal.ca,.,PORTAGE COLLEGE,Admin325955@pal.ca,0,0
325957,6,DEFAULT,DUFFY'S CONTRACTING INC,1775 MEYERSIDE DR,UNITS 4&5,,MISSISSAUGA,ON,L5T 1A3,CAN,647-964-0320,AR325957@pal.ca,.,DUFFY'S CONTRACTING INC,Admin325957@pal.ca,0,0
325958,5,DEFAULT,PACIFIC TRUCK & EQUIPMENT,PO BOX 730,2226 NORTH NADINA AVE,,HOUSTON,BC,V0J 1Z0,CAN,250-845-0061,AR325958@pal.ca,.,PACIFIC TRUCK & EQUIPMENT,Admin325958@pal.ca,2000,2000
325989,6,DEFAULT,IAFRATE MACHINE WORKS LTD,PO BOX 53,1150 BEAVERDAMS RD,,THOROLD,ON,L2V 3Y7,CAN,905-227-6141,AR325989@pal.ca,.,IAFRATE MACHINE WORKS LTD,Admin325989@pal.ca,0,0
326023,6,DEFAULT,CAP LUMIERE FISHING SUPPLIES,3765 ROUTE 505,,,RICHIBUCTO-VILLAGE,NB,E4W 1R2,CAN,506-523-4520,AR326023@pal.ca,.,CAP LUMIERE FISHING SUPPLIES,Admin326023@pal.ca,0,0
326025,6,DEFAULT,ANDREW***ACCT CLOSED***,1125 RICHTER ST,,,KELOWNA,BC,V1Y 2K6,CAN,250-860-7421,AR326025@pal.ca,.,ANDREW***ACCT CLOSED***,Admin326025@pal.ca,0,0
326026,6,DEFAULT,TORBRAM ELECTRIC SUPPLY,371 JONES ROAD,2ND FLOOR,,STONEY CREEK,ON,L8E 5N2,CAN,905-643-8982,AR326026@pal.ca,.,TORBRAM ELECTRIC SUPPLY,Admin326026@pal.ca,0,0
326027,6,DEFAULT,CYNTECH CONSTRUCTION LTD,ZONE 3 ACHESON INDUSTRIAL,2-53016 HWY 60,,ACHESON,AB,T7X 5A7,CAN,403-228-1767,AR326027@pal.ca,.,CYNTECH CONSTRUCTION LTD,Admin326027@pal.ca,0,0
326041,3,DEFAULT,CORCAN SERVICES BOWDEN INST,CORR.SER.CANADA BOWDEN INST.,PO BOX 6000,,INNISFAIL,AB,T4G 1V1,CAN,403-227-7310,AR326041@pal.ca,.,CORCAN SERVICES BOWDEN INST,Admin326041@pal.ca,2000,2000
326146,6,DEFAULT,RHINOKORE COMPOSITE SOLUTIONS,4114 CROZIER RD,,,ARMSTRONG,BC,V0E 1B6,CAN,250-546-8700,AR326146@pal.ca,.,RHINOKORE COMPOSITE SOLUTIONS,Admin326146@pal.ca,0,0
326193,6,DEFAULT,TV&C CANADA INC CALGARY,PO BOX 802342,,,HOUSTON,TX,77280-2342,USA,780-461-2228,AR326193@pal.ca,.,TV&C CANADA INC CALGARY,Admin326193@pal.ca,0,0
326194,6,DEFAULT,4 BOYS MFG INC,11505 THREE FORKS RD,,,KELOWNA,BC,V1P 1J8,CAN,250-765-6501,AR326194@pal.ca,.,4 BOYS MFG INC,Admin326194@pal.ca,0,0
326195,5,DEFAULT,ARDEL STEEL INC REGINA,455 LONGMAN CRES,,,REGINA,SK,S4N 6G3,CAN,306-721-2995,AR326195@pal.ca,.,ARDEL STEEL INC REGINA,Admin326195@pal.ca,2000,2000
326196,6,DEFAULT,COMENCO SYSTEMS INC,46 60 PIPPIN RD,,,CONCORD,ON,L4K 4M8,CAN,905-738-6118,AR326196@pal.ca,.,COMENCO SYSTEMS INC,Admin326196@pal.ca,0,0
326200,5,DEFAULT,L A METAL BUILDINGS,1802 4 ST,,,NISKU,AB,T9E 7T8,CAN,780-955-2560,AR326200@pal.ca,.,L A METAL BUILDINGS,Admin326200@pal.ca,1000,1000
326201,5,DEFAULT,LIPSETT CARTAGE LTD,PO BOX 26036,NORTHGATE RO,,REGINA,SK,S4R 8R7,CAN,306-525-5227,AR326201@pal.ca,.,LIPSETT CARTAGE LTD,Admin326201@pal.ca,2500,2500
326202,5,DEFAULT,MAGNUM TRAILER & EQUIPMENT EX,31632 MARSHALL RD,UNIT 1,,ABBOTSFORD,BC,V2T 6B1,CAN,604-855-7544,AR326202@pal.ca,.,MAGNUM TRAILER & EQUIPMENT EX,Admin326202@pal.ca,3500,3500
326203,5,DEFAULT,AGILITY TOOLING INC,INC,2-1215 KERRISDALE BLVD,,NEWMARKET,ON,L3Y 8W1,CAN,905-830-0701,AR326203@pal.ca,.,AGILITY TOOLING INC,Admin326203@pal.ca,1500,1500
326204,5,DEFAULT,REALSPHERE REAL ESTATE SERVICE,PO BOX 46161 SILVERBERRY PO,,,EDMONTON,AB,T6T 0K8,CAN,780-450-0008,AR326204@pal.ca,.,REALSPHERE REAL ESTATE SERVICE,Admin326204@pal.ca,2500,2500
326205,6,DEFAULT,RN TRUCKING LTD**CLOSED***,1023 GARDEN RD,,,SOUTH SLOCAN,BC,V0G 2G1,CAN,250-359-7904,AR326205@pal.ca,.,RN TRUCKING LTD**CLOSED***,Admin326205@pal.ca,0,0
326206,6,DEFAULT,RECOPLAST LTD***CLOSED***,9 50 FASKEN DR,,,TORONTO,ON,M9W 1K5,CAN,416-675-2062,AR326206@pal.ca,.,RECOPLAST LTD***CLOSED***,Admin326206@pal.ca,0,0
326207,6,DEFAULT,SULZER TURBO**ACCT CLOSED**,5218 68 AVE NW,,,EDMONTON,AB,T6B 2X7,CAN,780-577-9200,AR326207@pal.ca,.,SULZER TURBO**ACCT CLOSED**,Admin326207@pal.ca,0,0
326208,A,DEFAULT,UPLAND TECHNOLOGIES INC,80 RAGLIN RD,,,CAMBRIDGE,ON,N1T 1Z5,CAN,519-620-3838,AR326208@pal.ca,.,UPLAND TECHNOLOGIES INC,Admin326208@pal.ca,2500,2500
326209,6,DEFAULT,EPIC AUTOMOTIVE & DRIVELINE,201 418B 50 ST E,,,SASKATOON,SK,S7K 6L7,CAN,306-242-1888,AR326209@pal.ca,.,EPIC AUTOMOTIVE & DRIVELINE,Admin326209@pal.ca,0,0
326210,6,DEFAULT,WB CONTRACTING,16909 110 AVE NW,,,EDMONTON,AB,T5P 1G8,CAN,780-454-4546,AR326210@pal.ca,.,WB CONTRACTING,Admin326210@pal.ca,0,0
326211,6,DEFAULT,WINSER DOORS INC,64 SALTSMAN DR,,,CAMBRIDGE,ON,N3H 4R7,CAN,519-658-5167,AR326211@pal.ca,.,WINSER DOORS INC,Admin326211@pal.ca,0,0
326308,6,DEFAULT,TRU-CO STRUCTURES INC.,PO BOX 1372,504-8TH AVE E,,BOW ISLAND,AB,T0K 0G0,CAN,403-545-6255,AR326308@pal.ca,.,TRU-CO STRUCTURES INC.,Admin326308@pal.ca,0,0
326489,A,DEFAULT,FALCON CONTRACTING LTD,8555 PACIFIC ST,,,PRINCE GEORGE,BC,V2N 5S4,CAN,250-563-5609,AR326489@pal.ca,.,FALCON CONTRACTING LTD,Admin326489@pal.ca,2000,2000
326490,6,DEFAULT,GOLDER***ACCT CLOSED***,16820 - 107 AVENUE,,,EDMONTON,AB,T5P 4C3,CAN,780-483-3499,AR326490@pal.ca,.,GOLDER***ACCT CLOSED***,Admin326490@pal.ca,0,0
326492,A,DEFAULT,TRUGREEN EDMONTON,9768 47 AVE,,,EDMONTON,AB,T6E 5P3,CAN,780-438-4036,AR326492@pal.ca,.,TRUGREEN EDMONTON,Admin326492@pal.ca,2500,2500
326493,A,DEFAULT,OSKAR CONSTRUCTION LTD,PO BOX 774,,,BANFF,AB,T1L 1A8,CAN,403-678-1118,AR326493@pal.ca,.,OSKAR CONSTRUCTION LTD,Admin326493@pal.ca,2000,2000
326495,6,DEFAULT,RAIL-VEYOR TECHNOLOGIES*CLOSED,129 FIELDING RD,,,LIVELY,ON,P3Y 1L7,CAN,705-682-0450,AR326495@pal.ca,.,RAIL-VEYOR TECHNOLOGIES*CLOSED,Admin326495@pal.ca,0,0
326496,A,DEFAULT,STERLING FORD SALES (OTTAWA),1425 OGILVIE RD,,,OTTAWA,ON,K1J 7P3,CAN,613-741-3720,AR326496@pal.ca,.,STERLING FORD SALES (OTTAWA),Admin326496@pal.ca,2000,2000
326497,6,DEFAULT,SEYMOUR-CAPILANO***CLOSED***,PO BOX 16026,LYNN VALLEY POSTAL OUTLET,,N VANCOUVER,BC,V7J 2H9,CAN,604-988-1665,AR326497@pal.ca,.,SEYMOUR-CAPILANO***CLOSED***,Admin326497@pal.ca,0,0
326498,6,DEFAULT,STRATTON PLUMB**ACCT CLOSED**,BOX 1733,1502 10 AVE,,FERNIE,BC,V0B 1M0,CAN,250-423-4778,AR326498@pal.ca,.,STRATTON PLUMB**ACCT CLOSED**,Admin326498@pal.ca,0,0
326500,6,DEFAULT,TRUE NORTH TIMBER,101 129 CHAPPISE TWP,,,CHAPLEAU,ON,P0M 1K0,CAN,705-864-1974,AR326500@pal.ca,.,TRUE NORTH TIMBER,Admin326500@pal.ca,0,0
326502,6,DEFAULT,THE FLOOR SHOW EX,1042 WAVERLEY ST,,,WINNIPEG,MB,R3T 0P3,CAN,204-956-9720,AR326502@pal.ca,.,THE FLOOR SHOW EX,Admin326502@pal.ca,0,0
326503,3,DEFAULT,ROSS ULMER CHEV CADILLAC EX,2101 50 AVE,,,LLOYDMINSTER,SK,S9V 1Z7,CAN,306-825-8866,AR326503@pal.ca,.,ROSS ULMER CHEV CADILLAC EX,Admin326503@pal.ca,1000,1000
326671,6,DEFAULT,SUNSET COUNTRY WOOD**CLOSED**,PO BOX 450,2420 HWY 105,,VERMILION BAY,ON,P0V 2V0,CAN,807-227-2424,AR326671@pal.ca,.,SUNSET COUNTRY WOOD**CLOSED**,Admin326671@pal.ca,0,0
326679,A,DEFAULT,CANADA-WIDE REINFORCING STEEL,19 CARDICO DR,PO BOX 636,,GORMLEY,ON,L0H 1G0,CAN,905-888-1777,AR326679@pal.ca,.,CANADA-WIDE REINFORCING STEEL,Admin326679@pal.ca,5000,5000
326680,3,DEFAULT,D A BUILDING SYSTEMS LTD,2808 2 AVE N,,,LETHBRIDGE,AB,T1H 0C2,CAN,403-328-4427,AR326680@pal.ca,.,D A BUILDING SYSTEMS LTD,Admin326680@pal.ca,1000,1000
326681,A,DEFAULT,ESSEX GOLF & COUNTRY CLUB,7555 MACHETTE RD,,,LASALLE,ON,N9J 2S4,CAN,519-734-1251,AR326681@pal.ca,.,ESSEX GOLF & COUNTRY CLUB,Admin326681@pal.ca,1000,1000
326682,A,DEFAULT,HAMPTONS HOMEOWNERS ASSOCIATIO,BOX 120,234 5149 COUNTRY HILLS BLVD,,CALGARY,AB,T3A 5K8,CAN,403-208-0205,AR326682@pal.ca,.,HAMPTONS HOMEOWNERS ASSOCIATIO,Admin326682@pal.ca,2000,2000
326683,5,DEFAULT,HI-WAY 9 EXPRESS LTD,BOX 2020,,,DRUMHELLER,AB,T0J 0Y0,CAN,403-823-4242,AR326683@pal.ca,.,HI-WAY 9 EXPRESS LTD,Admin326683@pal.ca,2000,2000
326685,5,DEFAULT,MAINTENANCE TECHNOLOGIES EX,345 TRANSPORT RD,,,SUNNYSIDE,MB,R5R 0J5,CAN,204-444-3720,AR326685@pal.ca,.,MAINTENANCE TECHNOLOGIES EX,Admin326685@pal.ca,2000,2000
326686,5,DEFAULT,KIDCO CONSTRUCTION LTD,4949 76 AVE SE,,,CALGARY,AB,T2C 3C6,CAN,403-730-2029,AR326686@pal.ca,.,KIDCO CONSTRUCTION LTD,Admin326686@pal.ca,2000,2000
326687,5,DEFAULT,MAJOR CONSTRUCTION (2010) LTD,2393 WALKER RD,,,WINDSOR,ON,N8W 3P7,CAN,519-256-3971,AR326687@pal.ca,.,MAJOR CONSTRUCTION (2010) LTD,Admin326687@pal.ca,2500,2500
326701,6,DEFAULT,REINHART HEAVY EQUIP*CLOSED*,RENTALS INC,BOX 12628,,LLOYDMINSTER,AB,T9V 0Y4,CAN,780-808-2233,AR326701@pal.ca,.,REINHART HEAVY EQUIP*CLOSED*,Admin326701@pal.ca,0,0
326723,5,DEFAULT,TRANSALTA GENERATION PARTNERSH,PO BOX 1900  ATTN: ACCTS PAYABLE,110 12 AVE SW,,CALGARY,AB,T2P 2M1,CAN,780-731-6000,AR326723@pal.ca,.,TRANSALTA GENERATION PARTNERSH,Admin326723@pal.ca,2000,2000
326838,9,DEFAULT,BROOKSIDE LOGGING,579 FITZPATRICK RD,,,KELOWNA,BC,V1X 5C8,CAN,250-470-8602,AR326838@pal.ca,.,BROOKSIDE LOGGING,Admin326838@pal.ca,0,0
326839,A,DEFAULT,BISHOP TOWING & SALVAGE,BOX 5027,,,FORT MCMURRAY,AB,T9H 3G2,CAN,780-791-7278,AR326839@pal.ca,.,BISHOP TOWING & SALVAGE,Admin326839@pal.ca,2000,2000
326840,6,DEFAULT,CATHEDRAL ENERGY SERVICES,BOX 3 SITE 1 RR 4,,,RED DEER,AB,T4N 5E4,CAN,403-340-8385,AR326840@pal.ca,.,CATHEDRAL ENERGY SERVICES,Admin326840@pal.ca,0,0
326841,A,DEFAULT,ELIZABETHTOWN-KITLEY TOWNSHIP,6544 NEW DUBLIN RD,RR 2,,ADDISON,ON,K0E 1A0,CAN,613-345-7480,AR326841@pal.ca,.,ELIZABETHTOWN-KITLEY TOWNSHIP,Admin326841@pal.ca,2000,2000
326842,6,DEFAULT,GANDER TOWN OF**ACCT CLOSED**,100 ELIZABETH DR,,,GANDER,NL,A1V 1G7,CAN,709-651-2930,AR326842@pal.ca,.,GANDER TOWN OF**ACCT CLOSED**,Admin326842@pal.ca,0,0
326843,5,DEFAULT,FRIES TALLMAN LUMBER EX,1737 DEWDNEY AVE,,,REGINA,SK,S4R 1G5,CAN,306-525-2791,AR326843@pal.ca,.,FRIES TALLMAN LUMBER EX,Admin326843@pal.ca,3000,3000
326844,A,DEFAULT,HORIZON COLONY FARMS LTD,PO BOX 171,,,LOWE FARM,MB,R0G 1E0,CAN,204-735-2761,AR326844@pal.ca,.,HORIZON COLONY FARMS LTD,Admin326844@pal.ca,3500,3500
326845,6,DEFAULT,NICOR CONSTRUCTION**CLOSED**,2347 CORNWALL ST,,,REGINA,SK,S4P 2L4,CAN,306-525-1381,AR326845@pal.ca,.,NICOR CONSTRUCTION**CLOSED**,Admin326845@pal.ca,0,0
326846,3,DEFAULT,SELECTRA CONTRACTING INC,PO BOX 6 STATION MAIN,,,STRATFORD,ON,N5A 6S8,CAN,519-271-0322,AR326846@pal.ca,.,SELECTRA CONTRACTING INC,Admin326846@pal.ca,3000,3000
326891,6,DEFAULT,CANADA GOVERNM**ACCT CLOSED**,AGRICULTURE OF CANADA,RESEARCH STN,,LETHBRIDGE,AB,T1J 4B1,CAN,000-000-0000,AR326891@pal.ca,.,CANADA GOVERNM**ACCT CLOSED**,Admin326891@pal.ca,0,0
326899,6,DEFAULT,FARMERS TAN LAN**ACCT CLOSED**,9615 - 93 STREET,,,GRANDE PRAIRIE,AB,T8V 5V6,CAN,780-897-1087,AR326899@pal.ca,.,FARMERS TAN LAN**ACCT CLOSED**,Admin326899@pal.ca,0,0
326927,5,DEFAULT,TVE INDUSTRIAL SERVICES,60 VICARS RD,,,KAMLOOPS,BC,V2C 6A4,CAN,250-377-3533,AR326927@pal.ca,.,TVE INDUSTRIAL SERVICES,Admin326927@pal.ca,5000,5000
326929,6,DEFAULT,KAMLOOPS AUTO SERVICE,1321 BATTLE ST,,,KAMLOOPS,BC,V2C 2N9,CAN,250-374-8321,AR326929@pal.ca,.,KAMLOOPS AUTO SERVICE,Admin326929@pal.ca,0,0
326938,A,DEFAULT,OLDIES TRUCKING,PO BOX 48,,,HEFFLEY CREEK,BC,V0E 1Z0,CAN,250-320-1766,AR326938@pal.ca,.,OLDIES TRUCKING,Admin326938@pal.ca,1000,1000
326939,6,DEFAULT,PURITY FEED CO. (2003) LTD,471 OKANAGAN WAY,,,KAMLOOPS,BC,V2H 1G7,CAN,250-372-2233,AR326939@pal.ca,.,PURITY FEED CO. (2003) LTD,Admin326939@pal.ca,0,0
326940,5,DEFAULT,HARRISON IND CONTRACTING,766 CARRIER ST,,,KAMLOOPS,BC,V2H 1G2,CAN,250-828-1996,AR326940@pal.ca,.,HARRISON IND CONTRACTING,Admin326940@pal.ca,3000,3000
326942,5,DEFAULT,EMTERRA ENVIRO KAMLOOPS,1733 KELLY DOUGLAS RD,,,KAMLOOPS,BC,V2C 6A6,CAN,250-372-3360,AR326942@pal.ca,.,EMTERRA ENVIRO KAMLOOPS,Admin326942@pal.ca,3500,3500
327002,5,DEFAULT,MATDIL PARTS & SERVICE,106 10601 82 AVE,,,CLAIRMONT,AB,T8X 5G9,CAN,780-539-5578,AR327002@pal.ca,.,MATDIL PARTS & SERVICE,Admin327002@pal.ca,2000,2000
327069,6,DEFAULT,ADVANCED ELECTRICAL SYSTEMS LT,105 970 MCMASTER WAY,,,KAMLOOPS,BC,V2C 6K2,CAN,250-374-7557,AR327069@pal.ca,.,ADVANCED ELECTRICAL SYSTEMS LT,Admin327069@pal.ca,0,0
327071,A,DEFAULT,LOTS VENTURES CANADA INC,725 CARRIER ST,,,KAMLOOPS,BC,V2H 1G1,CAN,250-828-2821,AR327071@pal.ca,.,LOTS VENTURES CANADA INC,Admin327071@pal.ca,5000,5000
327081,9,DEFAULT,FINNING INTERNATIONAL INC DBA,THE CAT RENTAL STORE,1776 KELLY DOUGLAS ROAD,,KAMLOOPS,BC,V2C 5S4,CAN,250-372-7770,AR327081@pal.ca,.,FINNING INTERNATIONAL INC DBA,Admin327081@pal.ca,0,0
327082,5,DEFAULT,FROLEK CATTLE CO LTD EX,PO BOX 188,,,KAMLOOPS,BC,V2C 5K6,CAN,250-374-1873,AR327082@pal.ca,.,FROLEK CATTLE CO LTD EX,Admin327082@pal.ca,5000,5000
327093,6,DEFAULT,SERVICE PLUS,THE FIREPLACE GALLERY,111-1339 MCGILL RD,,KAMLOOPS,BC,V2C 6K7,CAN,250-851-8850,AR327093@pal.ca,.,SERVICE PLUS,Admin327093@pal.ca,0,0
327094,6,DEFAULT,BERT SAUER TRUCKING LTD,PO BOX 148,,,KAMLOOPS,BC,V2C 5K3,CAN,250-374-8000,AR327094@pal.ca,.,BERT SAUER TRUCKING LTD,Admin327094@pal.ca,0,0
327161,6,DEFAULT,ALLIED MACHINING & CENTRIFUGE,8224 30 ST SE,,,CALGARY,AB,T2C 1H8,CAN,403-236-1370,AR327161@pal.ca,.,ALLIED MACHINING & CENTRIFUGE,Admin327161@pal.ca,0,0
327162,A,DEFAULT,ASPEN ELECTRIC LTD,121 CLAPPERTON RD,,,KAMLOOPS,BC,V2B 1E2,CAN,250-554-1622,AR327162@pal.ca,.,ASPEN ELECTRIC LTD,Admin327162@pal.ca,1000,1000
327163,A,DEFAULT,BABLAKE LTD,11800 40 ST SE,,,CALGARY,AB,T2Z 4T1,CAN,403-248-3559,AR327163@pal.ca,.,BABLAKE LTD,Admin327163@pal.ca,2000,2000
327164,6,DEFAULT,BOLSTER & SONS TRANSPORT,BOX 287,,,CHRISTINA LAKE,BC,V0H 1E0,CAN,250-571-2844,AR327164@pal.ca,.,BOLSTER & SONS TRANSPORT,Admin327164@pal.ca,0,0
327165,6,DEFAULT,DAYMAR MFG INC,309314 CENTRE LINE B,,,BADJEROS,ON,N0C 1A0,CAN,519-923-9255,AR327165@pal.ca,.,DAYMAR MFG INC,Admin327165@pal.ca,0,0
327166,6,DEFAULT,LOGAN LAKE DISTRICT OF,PO BOX 190,,,LOGAN LAKE,BC,V0K 1W0,CAN,250-523-6225,AR327166@pal.ca,.,LOGAN LAKE DISTRICT OF,Admin327166@pal.ca,0,0
327167,5,DEFAULT,DOMA DOORS MANUFACTURING INC,1605 ENTERPRISE RD,,,MISSISSAUGA,ON,L4W 4L4,CAN,905-564-2558,AR327167@pal.ca,.,DOMA DOORS MANUFACTURING INC,Admin327167@pal.ca,2000,2000
327168,3,DEFAULT,KAL TIRE OTTAWA,2825 SHEFFIELD RD,,,OTTAWA,ON,K1B 3V8,CAN,613-747-3420,AR327168@pal.ca,.,KAL TIRE OTTAWA,Admin327168@pal.ca,2500,2500
327169,A,DEFAULT,LAKESHORE STAMPING INC,528 BLANCHARD PARK,,,TECUMSEH,ON,N8N 2L9,CAN,519-727-3762,AR327169@pal.ca,.,LAKESHORE STAMPING INC,Admin327169@pal.ca,1000,1000
327170,6,DEFAULT,NU-TECH***ACCT CLOSED***,4 953 LAVAL CRES,,,KAMLOOPS,BC,V2C 5P4,CAN,250-828-2888,AR327170@pal.ca,.,NU-TECH***ACCT CLOSED***,Admin327170@pal.ca,0,0
327171,3,DEFAULT,OUTDOOR TRAVEL,4888 SOUTH SERVICE ROAD,,,BEAMSVILLE,ON,L0R 1B1,CAN,905-548-8585,AR327171@pal.ca,.,OUTDOOR TRAVEL,Admin327171@pal.ca,2000,2000
327173,6,DEFAULT,TAP LOGGING INC,3479 ROUTE 625,,,BOIESTOWN,NB,E6A 1C6,CAN,506-369-7101,AR327173@pal.ca,.,TAP LOGGING INC,Admin327173@pal.ca,0,0
327174,6,DEFAULT,THE TRUCK TOWN WASH,7611 49 AVE BAY 21,,,RED DEER,AB,T4P 1M3,CAN,403-343-8696,AR327174@pal.ca,.,THE TRUCK TOWN WASH,Admin327174@pal.ca,0,0
327175,6,DEFAULT,VENLAM***ACCT CLOSED***,1585 ENTERPRISE RD,,,MISSISSAUGA,ON,L4W 4L4,CAN,905-670-6612,AR327175@pal.ca,.,VENLAM***ACCT CLOSED***,Admin327175@pal.ca,0,0
